model,layer,normalized_depth,source_group,target_group,beta,delta_norm,mean_target_assignment_rate,mean_target_minus_source_similarity,mean_relative_perturbation_norm,ivs,rsm_pearson
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,0.75,301.58887369044857,1.0,0.06472571798998461,0.3606926202774048,0.0013231471783928805,0.9986768528216071
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,1.0,301.58887369044857,1.0,0.1271428652640182,0.48092353343963623,0.00257048385602332,0.9974295161439767
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,1.25,301.58887369044857,1.0,0.1846419137230786,0.6011543869972229,0.004135964853608898,0.9958640351463911
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,1.5,301.58887369044857,1.0,0.23575660759740658,0.7213852405548096,0.005837078742670032,0.99416292125733
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,0.25,192.27980933771326,0.0,-0.025317306795438643,0.07665393501520157,5.488849527135464e-05,0.9999451115047286
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,0.5,192.27980933771326,0.6666666666666666,5.3566942422200725e-05,0.15330787003040314,0.0002015131412470561,0.9997984868587529
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,0.75,192.27980933771326,1.0,0.025260726303489522,0.22996176779270172,0.0004073639394007733,0.9995926360605992
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,1.0,192.27980933771326,1.0,0.04987293847844343,0.3066157400608063,0.0006384406182150526,0.999361559381785
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,1.25,192.27980933771326,1.0,0.07351050166741346,0.38326963782310486,0.0008659384055208497,0.9991340615944792
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,definition,1.5,192.27980933771326,1.0,0.09587099867655735,0.45992353558540344,0.0010705425133368252,0.9989294574866632
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,0.25,241.36599532121502,0.16666666666666666,-0.04243964219550567,0.09918566793203354,0.00024846619345930687,0.9997515338065407
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,0.5,241.36599532121502,0.5,-0.0005715187913444275,0.19837133586406708,0.0009112171021995463,0.9990887828978005
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,0.75,241.36599532121502,1.0,0.041110504286304694,0.29755696654319763,0.0018087332605445372,0.9981912667394555
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,1.0,241.36599532121502,1.0,0.08142693329316963,0.39674267172813416,0.0027362587162852448,0.9972637412837148
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,1.25,241.36599532121502,1.0,0.11937948329246417,0.4959283173084259,0.003523890999932111,0.9964761090000679
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,logic,1.5,241.36599532121502,1.0,0.15425689712082402,0.5951139330863953,0.004072796301857862,0.9959272036981421
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,0.25,301.58887369044857,0.0,-0.06652233613803171,0.1239333227276802,0.0003320418112852108,0.9996679581887148
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,0.5,301.58887369044857,0.3333333333333333,-0.00024655996827605,0.2478666454553604,0.001247320259271989,0.998752679740728
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,0.75,301.58887369044857,1.0,0.06575829386259546,0.371800035238266,0.002482522267260645,0.9975174777327394
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,1.0,301.58887369044857,1.0,0.1285058653433212,0.4957332909107208,0.0036927601664052956,0.9963072398335947
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,1.25,301.58887369044857,1.0,0.18569351746692409,0.6196666359901428,0.004605518627266658,0.9953944813727333
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,causality,1.5,301.58887369044857,1.0,0.236027427778704,0.743600070476532,0.005104846053403778,0.9948951539465962
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,0.25,286.6174039590411,0.16666666666666666,-0.05828807614807208,0.11778104305267334,0.00045095615843215864,0.9995490438415678
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,0.5,286.6174039590411,0.3333333333333333,0.0005364693119527253,0.23556208610534668,0.0017310890694597347,0.9982689109305403
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,0.75,286.6174039590411,1.0,0.058678743182726145,0.35334312915802,0.0035494684167033386,0.9964505315832967
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,1.0,286.6174039590411,1.0,0.11385441077319258,0.47112417221069336,0.005488348318011038,0.994511651681989
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,1.25,286.6174039590411,1.0,0.16433916633615708,0.5889052152633667,0.007174728805383057,0.9928252711946169
Qwen/Qwen3-1.7B,20,0.7142857142857143,analogy,definition,1.5,286.6174039590411,1.0,0.20916123938904785,0.70668625831604,0.008390229612759481,0.9916097703872405
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,0.25,274.83192343954767,0.0,-0.05026776874379246,0.10643526911735535,0.0006570574143693886,0.9993429425856306
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,0.5,274.83192343954767,0.5,0.0005500658891937071,0.2128705382347107,0.002753239585672418,0.9972467604143276
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,0.75,274.83192343954767,0.8333333333333334,0.051551257544978246,0.3193058669567108,0.006274457682401535,0.9937255423175985
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,1.0,274.83192343954767,1.0,0.10101520818124199,0.4257410764694214,0.010912829409876035,0.989087170590124
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,1.25,274.83192343954767,1.0,0.1474686490700382,0.5321764349937439,0.01614343692950515,0.9838565630704948
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,logic,1.5,274.83192343954767,1.0,0.18986790899115358,0.6386117339134216,0.021388737843106354,0.9786112621568936
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,0.25,192.27980933771326,0.16666666666666666,-0.024219968970837558,0.07446498423814774,0.00022108773853624086,0.9997789122614638
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,0.5,192.27980933771326,0.3333333333333333,0.0004565513015338807,0.14892996847629547,0.0009687847082209267,0.9990312152917791
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,0.75,192.27980933771326,0.8333333333333334,0.0252603209433635,0.2233949452638626,0.0023415645737320245,0.997658435426268
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,1.0,192.27980933771326,1.0,0.04977862288217105,0.29785993695259094,0.004380165223601962,0.995619834776398
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,1.25,192.27980933771326,1.0,0.07362111430576745,0.37232494354248047,0.0070544800510565775,0.9929455199489434
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,causality,1.5,192.27980933771326,1.0,0.0964487259046225,0.4467898905277252,0.01026809711712251,0.9897319028828775
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,0.25,286.6174039590411,0.0,-0.056360815411977905,0.11099948734045029,0.000943035830810568,0.9990569641691894
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,0.5,286.6174039590411,0.6666666666666666,-0.0006055054796128001,0.22199897468090057,0.0038744247439980173,0.996125575256002
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,0.75,286.6174039590411,0.8333333333333334,0.055737036274101426,0.33299848437309265,0.008606563732517114,0.9913934362674829
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,1.0,286.6174039590411,1.0,0.11055574241946009,0.44399794936180115,0.014498737390694294,0.9855012626093057
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,1.25,286.6174039590411,1.0,0.16199954076547485,0.5549975037574768,0.020652786823128433,0.9793472131768716
Qwen/Qwen3-1.7B,20,0.7142857142857143,definition,analogy,1.5,286.6174039590411,1.0,0.20874421590914116,0.6659969687461853,0.02623052972854678,0.9737694702714532
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,0.25,543.4973526671382,0.0,-0.02858094558687385,0.08353922516107559,1.2733385389318563e-05,0.9999872666146107
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,0.5,543.4973526671382,0.5,0.000603900911887223,0.16707845032215118,5.6430347703417816e-05,0.9999435696522966
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,0.75,543.4973526671382,1.0,0.029498087011669227,0.25061771273612976,0.00014641433355266908,0.9998535856664473
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,1.0,543.4973526671382,1.0,0.05752353801664267,0.33415690064430237,0.0003037748496613757,0.9996962251503386
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,1.25,543.4973526671382,1.0,0.08419190897649798,0.41769614815711975,0.0005488666564438249,0.9994511333435562
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,causality,1.5,543.4973526671382,1.0,0.10913935313629852,0.5012354254722595,0.0008949696630712323,0.9991050303369288
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,0.25,535.1832094988159,0.0,-0.03135637757593668,0.08226128667593002,4.981444530027801e-05,0.9999501855546997
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,0.5,535.1832094988159,0.5,-0.0023178814583401097,0.16452257335186005,0.00024635529326944017,0.9997536447067306
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,0.75,535.1832094988159,0.8333333333333334,0.027697167573641823,0.24678385257720947,0.0006694519489151007,0.9993305480510849
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,1.0,535.1832094988159,1.0,0.05806514383709016,0.3290451467037201,0.001398637673371339,0.9986013623266287
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,1.25,535.1832094988159,1.0,0.08810228518973351,0.4113064706325531,0.0024920235672926117,0.9975079764327074
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,analogy,1.5,535.1832094988159,1.0,0.1171382480950538,0.49356770515441895,0.003964799825182608,0.9960352001748174
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,0.25,511.62627427727307,0.0,-0.026041729153214344,0.0786404237151146,2.3487418075784916e-05,0.9999765125819242
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,0.5,511.62627427727307,0.5,-4.8549849927748134e-05,0.1572808474302292,8.625176734189388e-05,0.9999137482326581
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,0.75,511.62627427727307,1.0,0.025799179806309414,0.23592126369476318,0.00018269827643968561,0.9998173017235603
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,1.0,511.62627427727307,1.0,0.05103396067261212,0.3145616948604584,0.0003158945136786384,0.9996841054863214
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,1.25,511.62627427727307,1.0,0.07524360650105111,0.3932020962238312,0.0004958580160107084,0.9995041419839893
Qwen/Qwen3-1.7B,24,0.8571428571428571,logic,definition,1.5,511.62627427727307,1.0,0.09810117910479565,0.47184252738952637,0.0007355333924708995,0.9992644666075291
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,0.25,543.4973526671382,0.0,-0.029545238413641872,0.08255697041749954,4.164954303753632e-05,0.9999583504569625
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,0.5,543.4973526671382,0.3333333333333333,-0.0004559088432946057,0.16511394083499908,0.00018405584418790255,0.9998159441558121
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,0.75,543.4973526671382,1.0,0.028921193168297665,0.24767093360424042,0.0004579415532647291,0.9995420584467353
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,1.0,543.4973526671382,1.0,0.057965925135091134,0.33022788166999817,0.000893292018996461,0.9991067079810035
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,1.25,543.4973526671382,1.0,0.08608706092423024,0.4127849042415619,0.0015095112405106859,0.9984904887594893
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,logic,1.5,543.4973526671382,1.0,0.11277952486837617,0.49534186720848083,0.0023077414053327416,0.9976922585946673
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,0.25,674.772484538249,0.0,-0.04961667306151396,0.10249760001897812,3.206106729691793e-05,0.9999679389327031
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,0.5,674.772484538249,0.16666666666666666,-0.004075146289901799,0.20499520003795624,0.00018396679518484227,0.9998160332048152
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,0.75,674.772484538249,1.0,0.043506688307477615,0.30749279260635376,0.0005892287365121263,0.9994107712634879
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,1.0,674.772484538249,1.0,0.09152414708255097,0.4099904000759125,0.0014186544787365696,0.9985813455212634
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,1.25,674.772484538249,1.0,0.1382308746920895,0.5124879479408264,0.0028093402941872236,0.9971906597058128
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,analogy,1.5,674.772484538249,1.0,0.1820395717577925,0.6149855852127075,0.004789768848439513,0.9952102311515605
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,0.25,367.343283615842,0.0,-0.013254033933498333,0.05579926073551178,9.964415960461714e-06,0.9999900355840395
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,0.5,367.343283615842,0.3333333333333333,-0.00012072885884384377,0.11159852147102356,4.002243791279003e-05,0.9999599775620872
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,0.75,367.343283615842,1.0,0.013059105995007703,0.16739778220653534,9.092153736212083e-05,0.9999090784626379
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,1.0,367.343283615842,1.0,0.026160361528552056,0.22319704294204712,0.00016404644892686893,0.9998359535510731
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,1.25,367.343283615842,1.0,0.03906118200570652,0.2789962887763977,0.0002612286812708753,0.9997387713187291
Qwen/Qwen3-1.7B,24,0.8571428571428571,causality,definition,1.5,367.343283615842,1.0,0.05164851728474762,0.3347955644130707,0.000384405484122885,0.9996155945158771
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,0.25,535.1832094988159,0.3333333333333333,-0.030198762506168042,0.08961492031812668,0.00021922333789448079,0.9997807766621055
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,0.5,535.1832094988159,0.5,0.0004940434354118173,0.17922984063625336,0.0007670511805635272,0.9992329488194365
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,0.75,535.1832094988159,1.0,0.030262374263247516,0.26884475350379944,0.0014785914607915451,0.9985214085392085
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,1.0,535.1832094988159,1.0,0.05854096768889694,0.3584596812725067,0.002217094224307825,0.9977829057756922
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,1.25,535.1832094988159,1.0,0.084918781275923,0.4480745494365692,0.0028938739767241373,0.9971061260232759
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,logic,1.5,535.1832094988159,1.0,0.10914995512993442,0.5376895070075989,0.003469456992836961,0.996530543007163
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,0.25,674.772484538249,0.0,-0.045607485936971615,0.11298874020576477,0.0003927419698401824,0.9996072580301598
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,0.5,674.772484538249,0.5,0.00263109347426127,0.22597748041152954,0.0013677454933641586,0.9986322545066358
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,0.75,674.772484538249,1.0,0.04888780319674113,0.3389662504196167,0.0025814255778032758,0.9974185744221967
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,1.0,674.772484538249,1.0,0.0918403476654448,0.4519549608230591,0.0037415675401492043,0.9962584324598508
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,1.25,674.772484538249,1.0,0.1306782823738014,0.5649436116218567,0.004680597949636822,0.9953194020503632
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,causality,1.5,674.772484538249,1.0,0.16508695596056777,0.6779325008392334,0.005354678151133441,0.9946453218488666
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,0.25,615.8393734047604,0.16666666666666666,-0.03854977639936141,0.10312056541442871,0.00036698678647673066,0.9996330132135233
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,0.5,615.8393734047604,0.5,0.001729025465013967,0.20624113082885742,0.0012845848046275643,0.9987154151953724
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,0.75,615.8393734047604,1.0,0.04050150062478031,0.30936166644096375,0.0024409150303148497,0.9975590849696852
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,1.0,615.8393734047604,1.0,0.07682953860188146,0.41248226165771484,0.003555482808378807,0.9964445171916212
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,1.25,615.8393734047604,1.0,0.11009913354980427,0.5156027674674988,0.0044443994289629085,0.9955556005710371
Qwen/Qwen3-1.7B,24,0.8571428571428571,analogy,definition,1.5,615.8393734047604,1.0,0.14002052448327673,0.6187233328819275,0.005033020682577272,0.9949669793174227
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,0.25,511.62627427727307,0.0,-0.02586249523322215,0.07762639969587326,0.00010447044103101266,0.999895529558969
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,0.5,511.62627427727307,0.3333333333333333,-3.6111363344248915e-05,0.15525279939174652,0.0004649279921881133,0.9995350720078119
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,0.75,511.62627427727307,1.0,0.025941557780479352,0.232879176735878,0.0011487405626723346,0.9988512594373277
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,1.0,511.62627427727307,1.0,0.0515889628123577,0.31050559878349304,0.0022075973448543174,0.9977924026551457
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,1.25,511.62627427727307,1.0,0.07645261568726092,0.3881319761276245,0.0036649279727004602,0.9963350720272995
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,logic,1.5,511.62627427727307,1.0,0.10014509286056261,0.465758353471756,0.0055087995981990545,0.994491200401801
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,0.25,367.343283615842,0.16666666666666666,-0.012919058636384873,0.05573509261012077,9.944760535474106e-05,0.9999005523946453
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,0.5,367.343283615842,0.5,0.00012151350670885908,0.11147018522024155,0.0003878144880498091,0.9996121855119502
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,0.75,367.343283615842,0.8333333333333334,0.013116870396995384,0.16720527410507202,0.0008477882195775388,0.9991522117804225
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,1.0,367.343283615842,1.0,0.025948831418245444,0.2229403704404831,0.0014594058989852998,0.9985405941010147
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,1.25,367.343283615842,1.0,0.03850691755100322,0.2786754369735718,0.0022008035704887963,0.9977991964295112
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,causality,1.5,367.343283615842,1.0,0.050692766151867685,0.33441054821014404,0.003049161468542172,0.9969508385314578
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,0.25,615.8393734047604,0.0,-0.04096312457532347,0.09343811124563217,0.00044244475015697837,0.999557555249843
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,0.5,615.8393734047604,0.5,-0.0031542516101946694,0.18687622249126434,0.0018661686579382053,0.9981338313420618
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,0.75,615.8393734047604,0.8333333333333334,0.03616539808345731,0.28031429648399353,0.004323016954391523,0.9956769830456085
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,1.0,615.8393734047604,1.0,0.0759141909447042,0.3737524449825287,0.007706912579557135,0.9922930874204429
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,1.25,615.8393734047604,1.0,0.11490957300505211,0.46719059348106384,0.011757983647367798,0.9882420163526322
Qwen/Qwen3-1.7B,24,0.8571428571428571,definition,analogy,1.5,615.8393734047604,1.0,0.15203542260307412,0.5606285929679871,0.016128405226115472,0.9838715947738845
Qwen/Qwen3-1.7B,28,1.0,logic,causality,0.25,30.731868424441867,0.0,-0.015744959023691885,0.06052643060684204,2.836112841020366e-06,0.999997163887159
Qwen/Qwen3-1.7B,28,1.0,logic,causality,0.5,30.731868424441867,0.3333333333333333,-0.000362147301495197,0.12105286121368408,1.134854453077594e-05,0.9999886514554692
Qwen/Qwen3-1.7B,28,1.0,logic,causality,0.75,30.731868424441867,1.0,0.015196795327731105,0.18157929182052612,2.5558449483154e-05,0.9999744415505168
Qwen/Qwen3-1.7B,28,1.0,logic,causality,1.0,30.731868424441867,1.0,0.030755993795632985,0.24210572242736816,4.552496513565707e-05,0.9999544750348643
Qwen/Qwen3-1.7B,28,1.0,logic,causality,1.25,30.731868424441867,1.0,0.04613761232298552,0.3026321828365326,7.13364692522811e-05,0.9999286635307477
Qwen/Qwen3-1.7B,28,1.0,logic,causality,1.5,30.731868424441867,1.0,0.061171885168488704,0.36315858364105225,0.0001030644729771435,0.9998969355270229
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,0.25,35.23029390329236,0.0,-0.020710945087683896,0.0693860873579979,1.4068031402802994e-05,0.9999859319685972
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,0.5,35.23029390329236,0.5,-0.0004253311986902597,0.1387721747159958,5.9141429693210235e-05,0.9999408585703068
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,0.75,35.23029390329236,1.0,0.020096480552428186,0.20815825462341309,0.00013778194090396934,0.999862218059096
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,1.0,35.23029390329236,1.0,0.04054839364287344,0.2775443494319916,0.0002496306531728498,0.9997503693468272
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,1.25,35.23029390329236,1.0,0.06062619481525644,0.34693047404289246,0.00039112074996094925,0.999608879250039
Qwen/Qwen3-1.7B,28,1.0,logic,analogy,1.5,35.23029390329236,1.0,0.08004966669401281,0.41631650924682617,0.0005558485650637435,0.9994441514349363
Qwen/Qwen3-1.7B,28,1.0,logic,definition,0.25,29.273925604050753,0.0,-0.0142982512913582,0.05765501782298088,1.8197195135183364e-06,0.9999981802804865
Qwen/Qwen3-1.7B,28,1.0,logic,definition,0.5,29.273925604050753,0.5,-0.0003893259865694887,0.11531003564596176,7.942745102629267e-06,0.9999920572548974
Qwen/Qwen3-1.7B,28,1.0,logic,definition,0.75,29.273925604050753,1.0,0.013727673477731961,0.17296504974365234,1.9611264291841124e-05,0.9999803887357082
Qwen/Qwen3-1.7B,28,1.0,logic,definition,1.0,29.273925604050753,1.0,0.027909258514056123,0.23062007129192352,3.83054028229024e-05,0.9999616945971771
Qwen/Qwen3-1.7B,28,1.0,logic,definition,1.25,29.273925604050753,1.0,0.04200652405381622,0.2882750928401947,6.55660926999202e-05,0.9999344339073001
Qwen/Qwen3-1.7B,28,1.0,logic,definition,1.5,29.273925604050753,1.0,0.055872818077832065,0.3459300994873047,0.00010276872960235384,0.9998972312703976
Qwen/Qwen3-1.7B,28,1.0,causality,logic,0.25,30.731868424441867,0.0,-0.015258065540630472,0.06208983436226845,1.3462629949723137e-05,0.9999865373700503
Qwen/Qwen3-1.7B,28,1.0,causality,logic,0.5,30.731868424441867,0.5,0.00034144792317658545,0.1241796687245369,5.1353525354569385e-05,0.9999486464746454
Qwen/Qwen3-1.7B,28,1.0,causality,logic,0.75,30.731868424441867,1.0,0.01576418719233852,0.18626950681209564,0.00010904340830719672,0.9998909565916928
Qwen/Qwen3-1.7B,28,1.0,causality,logic,1.0,30.731868424441867,1.0,0.030844997349386172,0.2483593374490738,0.00018125171086669223,0.9998187482891333
Qwen/Qwen3-1.7B,28,1.0,causality,logic,1.25,30.731868424441867,1.0,0.045438556857915646,0.31044918298721313,0.00026270799267924527,0.9997372920073208
Qwen/Qwen3-1.7B,28,1.0,causality,logic,1.5,30.731868424441867,1.0,0.05942512921074061,0.3725390136241913,0.00034870276813381285,0.9996512972318662
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,0.25,42.71105458464081,0.0,-0.03118888408643039,0.08629225939512253,1.8089794274533944e-05,0.9999819102057255
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,0.5,42.71105458464081,0.3333333333333333,-4.676064893283094e-05,0.17258451879024506,7.15538027361573e-05,0.9999284461972638
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,0.75,42.71105458464081,1.0,0.031106501342407555,0.258876770734787,0.0001558465045828905,0.9998441534954171
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,1.0,42.71105458464081,1.0,0.06157117462111683,0.3451690375804901,0.00026288821482978175,0.9997371117851702
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,1.25,42.71105458464081,1.0,0.09072187839210488,0.43146130442619324,0.0003829005284091691,0.9996170994715908
Qwen/Qwen3-1.7B,28,1.0,causality,analogy,1.5,42.71105458464081,1.0,0.11806560578468372,0.517753541469574,0.0005064111045315345,0.9994935888954685
Qwen/Qwen3-1.7B,28,1.0,causality,definition,0.25,24.093175510726464,0.16666666666666666,-0.010027494558400463,0.04867720231413841,1.5214762142501392e-05,0.9999847852378575
Qwen/Qwen3-1.7B,28,1.0,causality,definition,0.5,24.093175510726464,0.5,-0.0001666449496701139,0.09735440462827682,5.970302016367057e-05,0.9999402969798363
Qwen/Qwen3-1.7B,28,1.0,causality,definition,0.75,24.093175510726464,0.8333333333333334,0.0097316119198676,0.14603160321712494,0.00013066899797764542,0.9998693310020224
Qwen/Qwen3-1.7B,28,1.0,causality,definition,1.0,24.093175510726464,1.0,0.019596349424359505,0.19470880925655365,0.0002240900756729225,0.9997759099243271
Qwen/Qwen3-1.7B,28,1.0,causality,definition,1.25,24.093175510726464,1.0,0.029357532270886888,0.24338601529598236,0.0003350565303624764,0.9996649434696375
Qwen/Qwen3-1.7B,28,1.0,causality,definition,1.5,24.093175510726464,1.0,0.038948461836835424,0.2920632064342499,0.000458192088860776,0.9995418079111392
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,0.25,35.23029390329236,0.3333333333333333,-0.02143117692258245,0.07092985510826111,0.0002617842321253061,0.9997382157678747
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,0.5,35.23029390329236,0.5,-0.0011505864929587384,0.14185971021652222,0.00102441164694822,0.9989755883530518
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,0.75,35.23029390329236,0.5,0.018968992232875848,0.21278958022594452,0.00223931898000973,0.9977606810199903
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,1.0,35.23029390329236,1.0,0.038650135465056135,0.28371942043304443,0.0038443409495829695,0.996155659050417
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,1.25,35.23029390329236,1.0,0.057644236836889906,0.35464930534362793,0.005770558923882119,0.9942294410761179
Qwen/Qwen3-1.7B,28,1.0,analogy,logic,1.5,35.23029390329236,1.0,0.07574570616358711,0.42557916045188904,0.007947920960284183,0.9920520790397158
Qwen/Qwen3-1.7B,28,1.0,analogy,causality,0.25,42.71105458464081,0.0,-0.0325162460955597,0.0859910249710083,0.0003644614522323453,0.9996355385477677
