model,layer,split,source_group,target_group,beta,intervention_type,rsm_pearson,invariant_violation_score,rsm_frobenius_distance,ivs_advantage_vs_random
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,0.9999569563077418,4.304369225816007e-05,0.00042471896636168683,-3.854011426163151e-05
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,0.9999954964220035,4.503577996528563e-06,0.0009770813204758493,-3.854011426163151e-05
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,0.9997141206100372,0.0002858793899628287,0.0017959140485351904,-3.854011426163151e-05
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,0.9999629519171835,3.704808281645988e-05,0.001033466613980172,-1.1218573697902023e-05
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,0.9999741704908814,2.582950911855786e-05,0.0017674261129506802,-1.1218573697902023e-05
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,0.9994140437046377,0.0005859562953622888,0.002828406122840173,-1.1218573697902023e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,0.9999688586248929,3.1141375107068825e-05,0.0011211558209529959,-2.9640181707257796e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,0.9999984988066002,1.5011933998110294e-06,0.0003550751619178605,-2.9640181707257796e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,0.9999647360585235,3.526394147645995e-05,0.0015430947371986635,-2.9640181707257796e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,0.9999346057716096,6.539422839035858e-05,0.0014985002016163474,-6.345417228137418e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,0.999998059943891,1.9400561089844004e-06,0.0007143594417773941,-6.345417228137418e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,0.9999206824767509,7.931752324907837e-05,0.0024431226477271803,-6.345417228137418e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,0.9998933994980934,0.0001066005019065841,0.0017440251787589026,-0.00010496287349814892
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,0.9999983623715916,1.6376284084351767e-06,0.0011878340002562315,-0.00010496287349814892
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,0.999860435533714,0.00013956446628604624,0.003411625687180543,-0.00010496287349814892
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,0.9999853729371329,1.4627062867145213e-05,0.0018799774961403629,-1.3185338002652536e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,0.9999985582751355,1.4417248644926772e-06,2.854341276459249e-05,-1.3185338002652536e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,0.9999823696844887,1.7630315511274475e-05,0.002062527993693899,-1.3185338002652536e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,0.9999696414005319,3.0358599468094383e-05,0.0027262550472560896,-2.815305853742789e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,0.9999977944590693,2.205540930666494e-06,0.00010760772327234156,-2.815305853742789e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,0.99995956497153,4.043502846995395e-05,0.00313819199560303,-2.815305853742789e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,0.9999510337193982,4.896628060180319e-05,0.003496521974654129,-4.654030817619059e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,0.9999975740275744,2.425972425612599e-06,0.0003245183618443886,-4.654030817619059e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,0.9999273633969021,7.263660309786424e-05,0.004231704414832568,-4.654030817619059e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,0.9999337019799928,6.629802000723828e-05,0.00117429481873754,-6.629752652875798e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,0.9999999995065215,4.934784803012349e-10,3.90489589099281e-05,-6.629752652875798e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,0.9999385017772496,6.149822275036687e-05,0.001510995941030781,-6.629752652875798e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,0.9998514620881026,0.00014853791189739507,0.0016141759931386076,-0.00014843838931755116
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,0.9999999004774202,9.952257984391366e-08,0.00021090972993792682,-0.00014843838931755116
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,0.9998667381088828,0.00013326189111717568,0.0023688618165488558,-0.00014843838931755116
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,0.9997398701811163,0.0002601298188836809,0.0019470282070062762,-0.00025936224646283534
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,0.9999992324275792,7.675724208455748e-07,0.0004865314273857302,-0.00025936224646283534
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,0.9997731691873926,0.00022683081260743698,0.0032815025944511827,-0.00025936224646283534
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,0.998627403493441,0.0013725965065589651,0.001754645916990383,-0.0012068339237341075
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,0.9998342374171751,0.00016576258282485767,9.265291513966779e-05,-0.0012068339237341075
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,0.9984863992869281,0.0015136007130719387,0.0009922636790344636,-0.0012068339237341075
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,0.997053279420289,0.002946720579711015,0.0028764640329484105,-0.002545152274691098
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,0.9995984316949801,0.000401568305019917,0.00020479837061043382,-0.002545152274691098
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,0.9965887466955566,0.0034112533044433624,0.0011759306541874145,-0.002545152274691098
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,0.9950435255950614,0.004956474404938627,0.004134134576978108,-0.004197893500399563
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,0.9992414190954609,0.0007585809045390635,0.0006715804457476616,-0.004197893500399563
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,0.9939783307535818,0.006021669246418226,0.0011489935899385711,-0.004197893500399563
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,0.9997570629126507,0.0002429370873493486,0.0010808334450538048,-0.0002427230216253129
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,0.999999785934276,2.1406572403570578e-07,0.00022680120561974776,-0.0002427230216253129
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,opposite,0.9997251809356569,0.00027481906434312364,0.0017027402971697741,-0.0002427230216253129
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,task,0.9994832183150353,0.0005167816849647178,0.0013623167748900785,-0.000514417598098782
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,matched_random,0.9999976359131341,2.3640868659358105e-06,0.0005960356585467894,-0.000514417598098782
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,opposite,0.9993763574680519,0.000623642531948132,0.0027531224172141922,-0.000514417598098782
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,task,0.9991410366195523,0.0008589633804476637,0.0014633213900575915,-0.0008490611349292188
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,matched_random,0.9999900977544816,9.902245518444985e-06,0.0011280507118959192,-0.0008490611349292188
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,opposite,0.9988902810021073,0.0011097189978926947,0.003914945240856526,-0.0008490611349292188
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,task,0.9999485171073462,5.1482892653775814e-05,0.0002817784032915513,-4.419359801111078e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,matched_random,0.9999927107053573,7.289294642665034e-06,0.00010419290076951762,-4.419359801111078e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,opposite,0.9999278151348535,7.218486514648514e-05,0.0007236893019738499,-4.419359801111078e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.75,task,0.9998964056209583,0.00010359437904172708,0.00025283830416268237,-8.27851481987052e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.75,matched_random,0.999979190769157,2.0809230843021886e-05,0.0003241870664720557,-8.27851481987052e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.75,opposite,0.99982743538917,0.00017256461083003938,0.0012416425681790514,-8.27851481987052e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,1.0,task,0.9998373306453392,0.0001626693546608049,0.00011702543614972342,-0.00011724041399863161
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,1.0,matched_random,0.9999545710593378,4.542894066217329e-05,0.0006533312357082169,-0.00011724041399863161
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,1.0,opposite,0.9996767646244348,0.00032323537556522286,0.0018562455963423584,-0.00011724041399863161
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.5,task,0.999999793191076,2.0680892398594608e-07,0.0009473736031609376,-2.0644947107406608e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.5,matched_random,0.9999999996405471,3.594529118799983e-10,3.331647517387404e-05,-2.0644947107406608e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.5,opposite,0.9999998111305024,1.8886949759711058e-07,0.0008309175570984612,-2.0644947107406608e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.75,task,0.999999531959367,4.680406330281883e-07,0.0014499838762599764,-4.6583004831290964e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.75,matched_random,0.9999999977894153,2.210584715278685e-09,0.00012639282649612107,-4.6583004831290964e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,0.75,opposite,0.9999995927416028,4.072583972281052e-07,0.0011876059784138415,-4.6583004831290964e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,1.0,task,0.9999991677402663,8.3225973368517e-07,0.001964592083689318,-8.246974163572673e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,1.0,matched_random,0.9999999924376827,7.56231732790269e-09,0.0002686103886806474,-8.246974163572673e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,logic,1.0,opposite,0.9999993124780452,6.875219548119205e-07,0.0014973689671529426,-8.246974163572673e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.5,task,0.9999998859890636,1.1401093635843296e-07,0.0003112406545055464,-1.075046622833753e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.5,matched_random,0.9999999934937259,6.506274075057661e-09,0.00020021321569553828,-1.075046622833753e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.5,opposite,0.9999999259580065,7.404199353633345e-08,8.074129115291804e-05,-1.075046622833753e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.75,task,0.9999997231600718,2.768399282038203e-07,0.0005465588541956644,-2.568640967703928e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.75,matched_random,0.9999999800241686,1.9975831433427516e-08,0.0003838434442787191,-2.568640967703928e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,0.75,opposite,0.9999998557850327,1.4421496730143701e-07,3.237547854163304e-05,-2.568640967703928e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,1.0,task,0.9999994746974281,5.253025718854332e-07,0.0008295769724426249,-4.793669734493022e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,1.0,matched_random,0.9999999540644016,4.593559843613093e-08,0.0006188866771010627,-4.793669734493022e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,causality,1.0,opposite,0.9999997817558488,2.1824415119553464e-07,7.600344969615923e-05,-4.793669734493022e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.5,task,0.9999999994925373,5.074627384971109e-10,0.00024073888065304162,1.5445060230767638e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.5,matched_random,0.999999984047477,1.595252296926475e-08,0.00012180914219895422,1.5445060230767638e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.5,opposite,0.9999999952783308,4.721669166762865e-09,4.462012365429725e-05,1.5445060230767638e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.75,task,0.9999999997236279,2.7637214738973626e-10,0.00043030472862641225,3.0246726234750554e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.75,matched_random,0.9999999694769016,3.052309838214029e-08,0.0002551412528411808,3.0246726234750554e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,0.75,opposite,0.9999999856436397,1.4356360322764772e-08,1.091753112285423e-05,3.0246726234750554e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,1.0,task,0.9999999999999282,7.183142969324763e-14,0.0006622574385835262,4.5340772247826067e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,1.0,matched_random,0.9999999546591559,4.534084407925576e-08,0.00043420469365557806,4.5340772247826067e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,analogy,definition,1.0,opposite,0.9999999670923152,3.29076847993548e-08,0.00011085168354862783,4.5340772247826067e-08
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.5,task,0.9999998863132556,1.1368674435185966e-07,0.0020411004241465305,2.935277351179266e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.5,matched_random,0.9999995927855205,4.072144794697863e-07,4.2670502778821794e-05,2.935277351179266e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.5,opposite,0.9999998419059828,1.5809401721078586e-07,0.0014863703797503695,2.935277351179266e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.75,task,0.9999997692237353,2.3077626465362044e-07,0.0032289171749063615,6.132429654082117e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.75,matched_random,0.9999991559807699,8.440192300618321e-07,0.00029552029771097573,6.132429654082117e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,0.75,opposite,0.9999996215785601,3.7842143985056254e-07,0.0019868586153608658,6.132429654082117e-07
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,1.0,task,0.9999996328208857,3.671791143355918e-07,0.004504980736720645,1.000811051588002e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,1.0,matched_random,0.9999986320098341,1.3679901659235938e-06,0.0007218884014841298,1.000811051588002e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,logic,1.0,opposite,0.9999992900434742,7.099565257906448e-07,0.0023119683449261013,1.000811051588002e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.5,task,0.999999999947146,5.285405446642244e-11,0.00032030666865108423,3.2865402949111555e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.5,matched_random,0.999996713406851,3.286593148965622e-06,0.00016305196440555216,3.2865402949111555e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.5,opposite,0.9999999974538084,2.5461915909019694e-09,0.00012250955615591681,3.2865402949111555e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.75,task,0.9999999989412204,1.0587796195338228e-09,0.0006423520331650175,7.529609222456379e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.75,matched_random,0.9999924693319979,7.530668002075913e-06,0.0004078161140732623,7.529609222456379e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,0.75,opposite,0.9999999906107069,9.389293120776188e-09,0.0003486726135819831,7.529609222456379e-06
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,1.0,task,0.9999999948194568,5.180543216631861e-09,0.0010675261569641986,1.3568392146390273e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,1.0,matched_random,0.9999864264273104,1.3573572689606905e-05,0.0007590400907577404,1.3568392146390273e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,causality,1.0,opposite,0.9999999753479989,2.4652001107128285e-08,0.0006815495567307185,1.3568392146390273e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.5,task,0.9999888271724955,1.1172827504513094e-05,0.0007037639052756568,-1.0777390737626291e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.5,matched_random,0.9999996045632331,3.9543676688680307e-07,0.00023362303736239535,-1.0777390737626291e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.5,opposite,0.9999874523339318,1.2547666068174479e-05,0.0012452225895418958,-1.0777390737626291e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.75,task,0.9999759777297157,2.4022270284307368e-05,0.0008372528774402139,-2.314391234936597e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.75,matched_random,0.9999991216420651,8.783579349413984e-07,0.0005579790023430087,-2.314391234936597e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,0.75,opposite,0.9999713812236607,2.861877633930643e-05,0.0020482677024162795,-2.314391234936597e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,1.0,task,0.999959468840411,4.0531159589018984e-05,0.0008216613670163796,-3.89974637567958e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,1.0,matched_random,0.9999984663041678,1.5336958322231808e-06,0.0010181761549364857,-3.89974637567958e-05
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,definition,analogy,1.0,opposite,0.9999487162760943,5.128372390572622e-05,0.0029566240510465777,-3.89974637567958e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.5,task,0.999111176004543,0.0008888239954569777,0.0407580391540348,-0.000861707658153632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.5,matched_random,0.9999728836626967,2.7116337303345617e-05,0.0987535125295426,-0.000861707658153632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.5,opposite,0.9994305332196229,0.0005694667803770592,0.1383859116920345,-0.000861707658153632
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.75,task,0.9985445913226991,0.0014554086773008734,0.11737841433962878,-0.0014121015127060987
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.75,matched_random,0.9999566928354052,4.330716459477468e-05,0.17953697329486343,-0.0014121015127060987
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,0.75,opposite,0.9990873983853203,0.0009126016146796534,0.22102646497799097,-0.0014121015127060987
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,1.0,task,0.9983670594475693,0.001632940552430684,0.20121238881651315,-0.001581204465937014
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,1.0,matched_random,0.9999482639135063,5.173608649367001e-05,0.255288131160369,-0.001581204465937014
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,causality,1.0,opposite,0.9988524119917749,0.00114758800822512,0.2925127767448815,-0.001581204465937014
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.5,task,0.9999294872461312,7.051275386882327e-05,0.005560525674663039,-4.792574710310582e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.5,matched_random,0.9999774129932343,2.2587006765717454e-05,0.0714443700178584,-4.792574710310582e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.5,opposite,0.999961374760167,3.8625239833001146e-05,0.13064327217972027,-4.792574710310582e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.75,task,0.9998674322210561,0.00013256777894388172,0.048865997118216216,-9.35590475291681e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.75,matched_random,0.9999609912685853,3.9008731414713615e-05,0.1394784415993224,-9.35590475291681e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,0.75,opposite,0.9999402966289114,5.9703371088626334e-05,0.2040100650302655,-9.35590475291681e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,1.0,task,0.9998215094216647,0.0001784905783352997,0.12097371037914745,-0.0001283098399437188
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,1.0,matched_random,0.9999498192616084,5.018073839158088e-05,0.2091419194156555,-0.0001283098399437188
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,analogy,1.0,opposite,0.99992875205723,7.124794277002522e-05,0.2692258992250941,-0.0001283098399437188
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.5,task,0.9999832730002141,1.6726999785943164e-05,0.008955898507444618,-1.4913680419503805e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.5,matched_random,0.9999981866806336,1.8133193664393588e-06,0.050981289655011856,-1.4913680419503805e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.5,opposite,0.9999560964796412,4.390352035876788e-05,0.09286561664144347,-1.4913680419503805e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.75,task,0.9999831229299279,1.687707007214101e-05,0.043804983863773725,-1.4016271793648727e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.75,matched_random,0.9999971392017215,2.8607982784922825e-06,0.10312818733078848,-1.4016271793648727e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,0.75,opposite,0.9999040342326816,9.596576731840667e-05,0.15325650872844618,-1.4016271793648727e-05
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,1.0,task,0.9999923815104005,7.618489599514611e-06,0.09840899246499647,-4.288315508471641e-06
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,1.0,matched_random,0.999996669825909,3.33017409104297e-06,0.16099719214994618,-4.288315508471641e-06
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,logic,definition,1.0,opposite,0.9998414071108195,0.00015859288918051995,0.21223214833575269,-4.288315508471641e-06
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.5,task,0.9827813261734226,0.01721867382657738,0.012424090633833809,-0.012436015099904663
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.5,matched_random,0.9952173412733273,0.004782658726672717,0.11554380221042289,-0.012436015099904663
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.5,opposite,0.9720139832560301,0.027986016743969944,0.2057696368995039,-0.012436015099904663
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.75,task,0.9753182062595868,0.024681793740413238,0.07851689945767379,-0.007827628011242926
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.75,matched_random,0.9831458342708297,0.016854165729170312,0.2235470490363344,-0.007827628011242926
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,0.75,opposite,0.94241236388444,0.05758763611555995,0.3224374467844913,-0.007827628011242926
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,1.0,task,0.9775366530985309,0.022463346901469117,0.19206835537035655,0.015960882102070473
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,1.0,matched_random,0.9615757709964604,0.03842422900353959,0.3342022851061628,0.015960882102070473
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,logic,1.0,opposite,0.9097145885259521,0.0902854114740479,0.4268678836766609,0.015960882102070473
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.5,task,0.9845352591460369,0.0154647408539631,0.0580939031724578,-0.013616270598724167
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.5,matched_random,0.9981515297447611,0.001848470255238932,0.15714725799475932,-0.013616270598724167
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.5,opposite,0.9524076861245901,0.04759231387540985,0.27788909900785325,-0.013616270598724167
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.75,task,0.9842649857794089,0.015735014220591093,0.045456502832688865,-0.0051037846935211295
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.75,matched_random,0.98936877047293,0.010631229527069963,0.28581497950956186,-0.0051037846935211295
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,0.75,opposite,0.9003718271083949,0.09962817289160508,0.40740295790603437,-0.0051037846935211295
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,task,0.991806075582473,0.008193924417526977,0.18714812260735644,0.02173543942462164
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,matched_random,0.9700706361578514,0.029929363842148615,0.40697395145148185,0.02173543942462164
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,analogy,1.0,opposite,0.8456937934714408,0.1543062065285592,0.5128554179999394,0.02173543942462164
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,task,0.9984419178059213,0.0015580821940787137,0.036996191085106135,-0.0013425280523572392
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,matched_random,0.9997844458582785,0.00021555414172147458,0.0773648840299953,-0.0013425280523572392
google/gemma-3-1b-it,26,A_original_fit_paraphrase_eval,causality,definition,0.5,opposite,0.9929652210427139,0.007034778957286103,0.15486206211052672,-0.0013425280523572392
