source_group,target_group,beta,lambda,gamma,target_assignment_rate,invariant_violation_score,rsm_pearson,mean_relative_perturbation_norm,constraint_score
analogy,logic,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,1.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.16109611415629707
analogy,logic,0.5,1.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.3217377616378713
analogy,logic,0.75,1.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9818583885725317
analogy,logic,1.0,1.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.974851033531281
analogy,logic,1.5,1.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.9602087888125649
analogy,logic,2.0,1.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.9460936547890804
analogy,logic,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,1.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15570729435746988
analogy,logic,0.5,1.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.31096012204021695
analogy,logic,0.75,1.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.965691928058463
analogy,logic,1.0,1.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9532957543359722
analogy,logic,1.5,1.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.9278758677844277
analogy,logic,2.0,1.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.902983096398463
analogy,logic,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,1.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.14492965475981553
analogy,logic,0.5,1.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.28940484284490825
analogy,logic,0.75,1.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9333590070303258
analogy,logic,1.0,1.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9101851959453549
analogy,logic,1.5,1.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8632100257281533
analogy,logic,2.0,1.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.8167619796172283
analogy,logic,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,5.0,0.0,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.16575800310895453
analogy,logic,0.5,5.0,0.0,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.32924367284429495
analogy,logic,0.75,5.0,0.0,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9901242454330014
analogy,logic,1.0,5.0,0.0,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9820315636329482
analogy,logic,1.5,5.0,0.0,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.9627085492035106
analogy,logic,2.0,5.0,0.0,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.9460210658984888
analogy,logic,0.0,5.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,5.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.16036918331012737
analogy,logic,0.5,5.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.31846603324664063
analogy,logic,0.75,5.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9739577849189328
analogy,logic,1.0,5.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9604762844376395
analogy,logic,1.5,5.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.9303756281753733
analogy,logic,2.0,5.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.9029105075078714
analogy,logic,0.0,5.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,5.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15498036351130018
analogy,logic,0.5,5.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.30768839364898626
analogy,logic,0.75,5.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9577913244048641
analogy,logic,1.0,5.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9389210052423308
analogy,logic,1.5,5.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8980427071472361
analogy,logic,2.0,5.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.859799949117254
analogy,logic,0.0,5.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,5.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.14420272391364583
analogy,logic,0.5,5.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.28613311445367756
analogy,logic,0.75,5.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9254584033767269
analogy,logic,1.0,5.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.8958104468517134
analogy,logic,1.5,5.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8333768650909618
analogy,logic,2.0,5.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.7735788323360193
analogy,logic,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,10.0,0.0,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1648493395512424
analogy,logic,0.5,10.0,0.0,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.3251540123552566
analogy,logic,0.75,10.0,0.0,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9802484908660027
analogy,logic,1.0,10.0,0.0,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9640631272658964
analogy,logic,1.5,10.0,0.0,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.9254170984070211
analogy,logic,2.0,10.0,0.0,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.8920421317969776
analogy,logic,0.0,10.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,10.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15946051975241524
analogy,logic,0.5,10.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.3143763727576023
analogy,logic,0.75,10.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9640820303519342
analogy,logic,1.0,10.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9425078480705877
analogy,logic,1.5,10.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8930841773788839
analogy,logic,2.0,10.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.8489315734063602
analogy,logic,0.0,10.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,10.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15407169995358805
analogy,logic,0.5,10.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.3035987331599479
analogy,logic,0.75,10.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9479155698378655
analogy,logic,1.0,10.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.920952568875279
analogy,logic,1.5,10.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8607512563507467
analogy,logic,2.0,10.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.8058210150157428
analogy,logic,0.0,10.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,10.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1432940603559337
analogy,logic,0.5,10.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2820434539646392
analogy,logic,0.75,10.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9155826488097283
analogy,logic,1.0,10.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.8778420104846616
analogy,logic,1.5,10.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.7960854142944723
analogy,logic,2.0,10.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.7195998982345081
analogy,logic,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,20.0,0.0,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.16303201243581814
analogy,logic,0.5,20.0,0.0,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.3169746913771799
analogy,logic,0.75,20.0,0.0,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9604969817320055
analogy,logic,1.0,20.0,0.0,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9281262545317928
analogy,logic,1.5,20.0,0.0,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.8508341968140423
analogy,logic,2.0,20.0,0.0,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.7840842635939551
analogy,logic,0.0,20.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,20.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15764319263699098
analogy,logic,0.5,20.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.30619705177952555
analogy,logic,0.75,20.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9443305212179369
analogy,logic,1.0,20.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.9065709753364841
analogy,logic,1.5,20.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.818501275785905
analogy,logic,2.0,20.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.7409737052033377
analogy,logic,0.0,20.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,20.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1522543728381638
analogy,logic,0.5,20.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2954194121818712
analogy,logic,0.75,20.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9281640607038683
analogy,logic,1.0,20.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.8850156961411754
analogy,logic,1.5,20.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.7861683547577678
analogy,logic,2.0,20.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.6978631468127203
analogy,logic,0.0,20.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,20.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.14147673324050944
analogy,logic,0.5,20.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2738641329865625
analogy,logic,0.75,20.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.895831139675731
analogy,logic,1.0,20.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.841905137750558
analogy,logic,1.5,20.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.7215025127014935
analogy,logic,2.0,20.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.6116420300314857
analogy,logic,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,50.0,0.0,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.15758003108954535
analogy,logic,0.5,50.0,0.0,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2924367284429497
analogy,logic,0.75,50.0,0.0,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.9012424543300137
analogy,logic,1.0,50.0,0.0,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.8203156363294819
analogy,logic,1.5,50.0,0.0,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.6270854920351057
analogy,logic,2.0,50.0,0.0,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.4602106589848878
analogy,logic,0.0,50.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,50.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1521912112907182
analogy,logic,0.5,50.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2816590888452954
analogy,logic,0.75,50.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.8850759938159452
analogy,logic,1.0,50.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.7987603571341733
analogy,logic,1.5,50.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.5947525710069684
analogy,logic,2.0,50.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.4171001005942704
analogy,logic,0.0,50.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,50.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.146802391491891
analogy,logic,0.5,50.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.270881449247641
analogy,logic,0.75,50.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.8689095333018765
analogy,logic,1.0,50.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.7772050779388645
analogy,logic,1.5,50.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.5624196499788312
analogy,logic,2.0,50.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.37398954220365305
analogy,logic,0.0,50.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,50.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.13602475189423666
analogy,logic,0.5,50.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.24932617005233235
analogy,logic,0.75,50.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.8365766122737393
analogy,logic,1.0,50.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.7340945195482471
analogy,logic,1.5,50.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.49775380792255686
analogy,logic,2.0,50.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,0.2877684254224183
analogy,logic,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,100.0,0.0,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.14849339551242405
analogy,logic,0.5,100.0,0.0,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2515401235525661
analogy,logic,0.75,100.0,0.0,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.8024849086600274
analogy,logic,1.0,100.0,0.0,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.6406312726589638
analogy,logic,1.5,100.0,0.0,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.2541709840702113
analogy,logic,2.0,100.0,0.0,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,-0.07957868203022445
analogy,logic,0.0,100.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,100.0,0.05,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1431045757135969
analogy,logic,0.5,100.0,0.05,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.24076248395491176
analogy,logic,0.75,100.0,0.05,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.7863184481459589
analogy,logic,1.0,100.0,0.05,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.6190759934636552
analogy,logic,1.5,100.0,0.05,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.22183806304207412
analogy,logic,2.0,100.0,0.05,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,-0.12268924042084181
analogy,logic,0.0,100.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,100.0,0.1,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.1377157559147697
analogy,logic,0.5,100.0,0.1,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.2299848443572574
analogy,logic,0.75,100.0,0.1,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.7701519876318902
analogy,logic,1.0,100.0,0.1,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.5975207142683464
analogy,logic,1.5,100.0,0.1,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.18950514201393692
analogy,logic,2.0,100.0,0.1,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,-0.16579979881145918
analogy,logic,0.0,100.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,logic,0.25,100.0,0.2,0.16666666666666666,0.0001817327115424261,0.9998182672884576,0.10777639597654343,0.12693811631711535
analogy,logic,0.5,100.0,0.2,0.3333333333333333,0.0008179320978076721,0.9991820679021923,0.21555279195308685,0.20842956516194874
analogy,logic,0.75,100.0,0.2,1.0,0.001975150913399726,0.9980248490866003,0.32332921028137207,0.737819066603753
analogy,logic,1.0,100.0,0.2,1.0,0.003593687273410362,0.9964063127265896,0.4311055839061737,0.554410155877729
analogy,logic,1.5,100.0,0.2,1.0,0.007458290159297887,0.9925417098407021,0.6466584205627441,0.12483929995766249
analogy,logic,2.0,100.0,0.2,1.0,0.010795786820302244,0.9892042131796978,0.8622111678123474,-0.2520209155926939
analogy,causality,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,1.0,0.0,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.0002143492562362015
analogy,causality,0.5,1.0,0.0,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.3324527000853971
analogy,causality,0.75,1.0,0.0,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9980890077081264
analogy,causality,1.0,1.0,0.0,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9968982237981772
analogy,causality,1.5,1.0,0.0,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.9948120620096762
analogy,causality,2.0,1.0,0.0,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.9936293356612216
analogy,causality,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,1.0,0.05,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.00708180196710313
analogy,causality,0.5,1.0,0.05,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.3187177946636633
analogy,causality,0.75,1.0,0.05,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9774866488304675
analogy,causality,1.0,1.0,0.05,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9694284129547095
analogy,causality,1.5,1.0,0.05,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.9536073442543586
analogy,causality,2.0,1.0,0.05,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.9386897139742861
analogy,causality,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,1.0,0.1,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.013949254677970058
analogy,causality,0.5,1.0,0.1,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.3049828892419294
analogy,causality,0.75,1.0,0.1,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9568842899528087
analogy,causality,1.0,1.0,0.1,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9419586021112417
analogy,causality,1.5,1.0,0.1,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.9124026264990408
analogy,causality,2.0,1.0,0.1,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.8837500922873507
analogy,causality,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,1.0,0.2,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.027684160099703915
analogy,causality,0.5,1.0,0.2,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.2775130783984617
analogy,causality,0.75,1.0,0.2,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.915679572197491
analogy,causality,1.0,1.0,0.2,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.8870189804243063
analogy,causality,1.5,1.0,0.2,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.8299931909884054
analogy,causality,2.0,1.0,0.2,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.7738708489134799
analogy,causality,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,5.0,0.0,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.0010717462811810075
analogy,causality,0.5,5.0,0.0,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.32893016709365236
analogy,causality,0.75,5.0,0.0,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9904450385406318
analogy,causality,1.0,5.0,0.0,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9844911189908858
analogy,causality,1.5,5.0,0.0,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.974060310048381
analogy,causality,2.0,5.0,0.0,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.9681466783061079
analogy,causality,0.0,5.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,5.0,0.05,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.007939198992047935
analogy,causality,0.5,5.0,0.05,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.3151952616719185
analogy,causality,0.75,5.0,0.05,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.969842679662973
analogy,causality,1.0,5.0,0.05,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9570213081474181
analogy,causality,1.5,5.0,0.05,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.9328555922930634
analogy,causality,2.0,5.0,0.05,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.9132070566191725
analogy,causality,0.0,5.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,5.0,0.1,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.014806651702914864
analogy,causality,0.5,5.0,0.1,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.30146035625018464
analogy,causality,0.75,5.0,0.1,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9492403207853142
analogy,causality,1.0,5.0,0.1,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9295514973039504
analogy,causality,1.5,5.0,0.1,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.8916508745377456
analogy,causality,2.0,5.0,0.1,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.858267434932237
analogy,causality,0.0,5.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,5.0,0.2,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.02854155712464872
analogy,causality,0.5,5.0,0.2,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.2739905454067169
analogy,causality,0.75,5.0,0.2,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9080356030299964
analogy,causality,1.0,5.0,0.2,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.8746118756170149
analogy,causality,1.5,5.0,0.2,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.8092414390271102
analogy,causality,2.0,5.0,0.2,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.7483881915583662
analogy,causality,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,10.0,0.0,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.002143492562362015
analogy,causality,0.5,10.0,0.0,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.3245270008539714
analogy,causality,0.75,10.0,0.0,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9808900770812636
analogy,causality,1.0,10.0,0.0,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9689822379817716
analogy,causality,1.5,10.0,0.0,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.948120620096762
analogy,causality,2.0,10.0,0.0,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.9362933566122158
analogy,causality,0.0,10.0,0.05,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,10.0,0.05,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.009010945273228942
analogy,causality,0.5,10.0,0.05,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.31079209543223757
analogy,causality,0.75,10.0,0.05,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.9602877182036048
analogy,causality,1.0,10.0,0.05,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.941512427138304
analogy,causality,1.5,10.0,0.05,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.9069159023414444
analogy,causality,2.0,10.0,0.05,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.8813537349252804
analogy,causality,0.0,10.0,0.1,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,10.0,0.1,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.01587839798409587
analogy,causality,0.5,10.0,0.1,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.2970571900105037
analogy,causality,0.75,10.0,0.1,1.0,0.0019109922918736366,0.9980890077081264,0.4120471775531769,0.939685359325946
analogy,causality,1.0,10.0,0.1,1.0,0.0031017762018228368,0.9968982237981772,0.5493962168693542,0.9140426162948362
analogy,causality,1.5,10.0,0.1,1.0,0.005187937990323799,0.9948120620096762,0.8240943551063538,0.8657111845861266
analogy,causality,2.0,10.0,0.1,1.0,0.00637066433877842,0.9936293356612216,1.0987924337387085,0.8264141132383449
analogy,causality,0.0,10.0,0.2,0.0,0.0,1.0,0.0,0.0
analogy,causality,0.25,10.0,0.2,0.0,0.0002143492562362015,0.9997856507437638,0.13734905421733856,-0.029613303405829728
analogy,causality,0.5,10.0,0.2,0.3333333333333333,0.0008806332479361911,0.9991193667520638,0.2746981084346771,0.26958737916703596
